Sold,AvgPrice,YearNum,MonthNum,FishGroup,Country
1853.380627954024,7.826400999999999,2023,8,Hake,USA
542.4971196850252,7.716169999999999,2023,8,Cod,USA
12.247008554762273,3.7478539999999994,2023,8,Cod,USA
363.3279204579474,2.7116825999999996,2023,8,Hake,USA
738.4492565612215,7.4736617999999995,2023,8,Pollock,USA
2490.225072801662,4.166731799999999,2023,8,Hake,USA
1323.1305168237611,6.679998599999999,2023,8,Pollock,USA
337.9267175295516,9.391681199999999,2023,8,Cod,USA
242.2186136386316,3.0644217999999994,2023,8,Haddock,USA
9518.193611597464,4.9163026,2023,8,Haddock,USA
1661.0572343533127,1.763696,2023,8,Redfish,USA
11741.252460741534,5.3351804,2023,8,Hake,USA
834.6109533615771,4.0785469999999995,2023,8,Pollock,USA
1121.2816721249014,7.363430799999999,2023,9,Pollock,USA
